category,text,label
kitchen_&_housewares,replacement plan,positive
kitchen_&_housewares,a fan for all rooms,positive
kitchen_&_housewares,6 stars for being a muti tasker,positive
kitchen_&_housewares,they're decent mixing bowls...,positive
kitchen_&_housewares,a reply about pan dimensions,positive
kitchen_&_housewares,love it!!,positive
kitchen_&_housewares,great price good crate,positive
kitchen_&_housewares,my fiance loves it,positive
kitchen_&_housewares,great product - great deal,positive
kitchen_&_housewares,great for the office -- and for those with younger children,positive
kitchen_&_housewares,braun coffee maker,positive
kitchen_&_housewares,great choice.,positive
kitchen_&_housewares,best burgers ever,positive
kitchen_&_housewares,best 2 quart pot in the world.,positive
kitchen_&_housewares,good enough - and then some,positive
kitchen_&_housewares,totally worth it!,positive
kitchen_&_housewares,it's a pan,positive
kitchen_&_housewares,pretty good,positive
kitchen_&_housewares,the best on the market well i think it is.,positive
kitchen_&_housewares,a good product!,positive
kitchen_&_housewares,in love,positive
kitchen_&_housewares,the cookware for serious home cooks,positive
kitchen_&_housewares,great huge pan,positive
kitchen_&_housewares,functional and easy to install,positive
kitchen_&_housewares,great for gripping!,positive
kitchen_&_housewares,olga gill,positive
kitchen_&_housewares,wonderful product!,positive
kitchen_&_housewares,great for a large family,positive
kitchen_&_housewares,as good as it gets!,positive
kitchen_&_housewares,excellent design and very pleasant colors!!,positive
kitchen_&_housewares,so far so good handle a little narrow,positive
kitchen_&_housewares,wow! this stuff is good!,positive
kitchen_&_housewares,great toaster for a good price,positive
kitchen_&_housewares,butter can be better,positive
kitchen_&_housewares,best can opener i ever owned!!!,positive
kitchen_&_housewares,cordless programmable and yummy. what more could you ask for?,positive
kitchen_&_housewares,just the right size for my family,positive
kitchen_&_housewares,cleave your meat in under 10 minutes!,positive
kitchen_&_housewares,le creuset = quality,positive
kitchen_&_housewares,love love love this iron!!!,positive
kitchen_&_housewares,superbly functioning pots and pans.,positive
kitchen_&_housewares,the best i've had so far!,positive
kitchen_&_housewares,great little toaster oven!,positive
kitchen_&_housewares,easy & durable!,positive
kitchen_&_housewares,the best panini press,positive
kitchen_&_housewares,panini grill a winner,positive
kitchen_&_housewares,tender at last!,positive
kitchen_&_housewares,works good. try vinegar in the water though.,positive
kitchen_&_housewares,egg timer for the cooking impaired.,positive
kitchen_&_housewares,couldn't live without it,positive
kitchen_&_housewares,seepex dust bin,positive
kitchen_&_housewares,excellent food processor/blender combo!,positive
kitchen_&_housewares,exactly the everyday dishes i was looking for...,positive
kitchen_&_housewares,corelle dishwear,positive
kitchen_&_housewares,ultimate use,positive
kitchen_&_housewares,best cutting board ever!!!,positive
kitchen_&_housewares,a great little press!,positive
kitchen_&_housewares,french press coffee -- why take the time.,positive
kitchen_&_housewares,best knife i own,positive
kitchen_&_housewares,best purchase i have made,positive
kitchen_&_housewares,looks good and gets the job done,positive
kitchen_&_housewares,well done,positive
kitchen_&_housewares,i can finally make proper pancakes,positive
kitchen_&_housewares,great sheets!,positive
kitchen_&_housewares,different and useful,positive
kitchen_&_housewares,the best tongs i've ever bought...,positive
kitchen_&_housewares,if you bake cookies like i do,positive
kitchen_&_housewares,good product but...,positive
kitchen_&_housewares,perfect every time,positive
kitchen_&_housewares,a very satisfactory purchase,positive
kitchen_&_housewares,aroma rice cooker is an absolute essential today,positive
kitchen_&_housewares,whips like a pro!!!,positive
kitchen_&_housewares,excellent pan and great for bench pressing too!,positive
kitchen_&_housewares,great dish!,positive
kitchen_&_housewares,sliced bread = shark sweeper,positive
kitchen_&_housewares,great set of knives!,positive
kitchen_&_housewares,i love this bowl!,positive
kitchen_&_housewares,fantastic deal - plenty of light,positive
kitchen_&_housewares,nicely designed small pitcher,positive
kitchen_&_housewares,wonderful find...,positive
kitchen_&_housewares,my favorite salad spinner,positive
kitchen_&_housewares,concepts electronix hot diggity dogger -best appliance i ever bought!,positive
kitchen_&_housewares,love it - at the right price,positive
kitchen_&_housewares,so why did i absolutely love this pan?,positive
kitchen_&_housewares,great pan,positive
kitchen_&_housewares,excellent product for whole grain bread and muffins,positive
kitchen_&_housewares,worth the $$! even heat distribution and fabulous results.,positive
kitchen_&_housewares,nice for small batches of sauces,positive
kitchen_&_housewares,perfect little kitchen helper,positive
kitchen_&_housewares,this is my second set of pyrex custard cups ...,positive
kitchen_&_housewares,lovely little bowls for great price,positive
kitchen_&_housewares,pyrex baking cups (6)oz),positive
kitchen_&_housewares,perfect grill for the apartment dweller,positive
kitchen_&_housewares,love the plates but they arrived scratched,positive
kitchen_&_housewares,very nice durable and attractive,positive
kitchen_&_housewares,great timer!!!,positive
kitchen_&_housewares,works well; just what i was looking for,positive
kitchen_&_housewares,so far i am very pleased!!!,positive
kitchen_&_housewares,excellent little heater,positive
kitchen_&_housewares,best $20 spent,positive
kitchen_&_housewares,great press and fantastic accessories!,positive
kitchen_&_housewares,great little percolator!,positive
kitchen_&_housewares,beautiful but...,positive
kitchen_&_housewares,so delish!!!,positive
kitchen_&_housewares,not so much for the big mixers,positive
kitchen_&_housewares,great and cheap!,positive
kitchen_&_housewares,different pattern compared to usual correlle stuff,positive
kitchen_&_housewares,love this cabinet,positive
kitchen_&_housewares,useful knife,positive
kitchen_&_housewares,awesome bargain,positive
kitchen_&_housewares,pretty tea pot,positive
kitchen_&_housewares,assembly and looks,positive
kitchen_&_housewares,never scorch a custard,positive
kitchen_&_housewares,stylish tea kettle,positive
kitchen_&_housewares,stainless steel is the best,positive
kitchen_&_housewares,talk about non-stick!!!,positive
kitchen_&_housewares,cool heater,positive
kitchen_&_housewares,best sheets ever,positive
kitchen_&_housewares,pyrex is always good!,positive
kitchen_&_housewares,it doesn't get any better,positive
kitchen_&_housewares,a great little yogurt maker!,positive
kitchen_&_housewares,great suction but could be lighter,positive
kitchen_&_housewares,i love this pan,positive
kitchen_&_housewares,the best can opener,positive
kitchen_&_housewares,great price great product!!!,positive
kitchen_&_housewares,unbeatable price very good quality,positive
kitchen_&_housewares,yummy ice cream,positive
kitchen_&_housewares,i am crazy about this vacuum!!,positive
kitchen_&_housewares,good old fashoined toaster,positive
kitchen_&_housewares,excellent toaster!,positive
kitchen_&_housewares,no kitchen should be without,positive
kitchen_&_housewares,excellent pan and lifetime guarantee--excellent buy!,positive
kitchen_&_housewares,excellent value for non professionals,positive
kitchen_&_housewares,quick and easy,positive
kitchen_&_housewares,everyone should have one!!!,positive
kitchen_&_housewares,rowenta dz 9080,positive
kitchen_&_housewares,serta 200-thread-count california king luxury mattress pad,positive
kitchen_&_housewares,it really does fit,positive
kitchen_&_housewares,best waffle maker... ever.,positive
kitchen_&_housewares,we love this!,positive
kitchen_&_housewares,this is a great pan,positive
kitchen_&_housewares,color is odd but it works fine.,positive
kitchen_&_housewares,you're not buying a designer piece here...,positive
kitchen_&_housewares,great set of dishes,positive
kitchen_&_housewares,a good machine for the home,positive
kitchen_&_housewares,couldnt ask for better,positive
kitchen_&_housewares,nice set but....,positive
kitchen_&_housewares,engineer not a baker,positive
kitchen_&_housewares,does everything!,positive
kitchen_&_housewares,squeezes out the competition,positive
kitchen_&_housewares,hands down this beats other manufactors,positive
kitchen_&_housewares,good but mine came off-color,positive
kitchen_&_housewares,one of my 3 can't do without kitchen items!!!,positive
kitchen_&_housewares,kitchenaid food processor,positive
kitchen_&_housewares,very good machine...enjoy the quietness,positive
kitchen_&_housewares,use it in pans,positive
kitchen_&_housewares,the new kitchen,positive
kitchen_&_housewares,this beast really cooks ....,positive
kitchen_&_housewares,popping good!,positive
kitchen_&_housewares,great popcorn!,positive
kitchen_&_housewares,works great; healthier and cheaper than microwave popcorn,positive
kitchen_&_housewares,the real deal,positive
kitchen_&_housewares,the best money i've ever spent!,positive
kitchen_&_housewares,i've sworn off stoneware!,positive
kitchen_&_housewares,almost looks like fine china,positive
kitchen_&_housewares,best knife ever worth $50 costs 10,positive
kitchen_&_housewares,nice large size kettle,positive
kitchen_&_housewares,size does matter!,positive
kitchen_&_housewares,fabulous pans,positive
kitchen_&_housewares,a pan for all seasons,positive
kitchen_&_housewares,my guilty pleasure!,positive
kitchen_&_housewares,fantastic item,positive
kitchen_&_housewares,size doesn't matter!,positive
kitchen_&_housewares,excellent buy,positive
kitchen_&_housewares,good value for a good fan,positive
kitchen_&_housewares,beautiful presentation,positive
kitchen_&_housewares,my favorite mixing bowl,positive
kitchen_&_housewares,very large but full of quality,positive
kitchen_&_housewares,it works like a charm,positive
kitchen_&_housewares,favorite accessory,positive
kitchen_&_housewares,the hit of the party!,positive
kitchen_&_housewares,a very nice sheet,positive
kitchen_&_housewares,great piece but don't expect it to arrive quickly,positive
kitchen_&_housewares,best deal towel sets,positive
kitchen_&_housewares,handy kitchen item,positive
kitchen_&_housewares,they do bend after a while,positive
kitchen_&_housewares,best peeler ever!,positive
kitchen_&_housewares,finally i have a real coffee grinder!,positive
kitchen_&_housewares,at last! a home-made pizza worth eating!,positive
kitchen_&_housewares,pizza stone,positive
kitchen_&_housewares,my girlfriend says it's awesome,positive
kitchen_&_housewares,i love these,positive
kitchen_&_housewares,love it!!!,positive
kitchen_&_housewares,the best carpet cleaner i have ever used,positive
kitchen_&_housewares,great quality great size!,positive
kitchen_&_housewares,great cover!,positive
kitchen_&_housewares,non stick and great for everyday,positive
kitchen_&_housewares,pretty stylish scratches&chips,positive
kitchen_&_housewares,fiestaware brings color to life,positive
kitchen_&_housewares,bang out some baguettes...it's easy!,positive
kitchen_&_housewares,great knife for the price,positive
kitchen_&_housewares,wonderful beautiful satisfying,positive
kitchen_&_housewares,wish i bought this sooner...,positive
kitchen_&_housewares,a very efficient and durable filter to keep your fish healthy,positive
